,year,month,day,max,min,date
0,2010,1,1,40.0,33.0,2010-1-1
1,2010,1,2,34.0,17.0,2010-1-2
2,2010,1,3,22.0,17.0,2010-1-3
3,2010,1,4,30.0,19.0,2010-1-4
4,2010,1,5,30.0,20.0,2010-1-5
5,2010,1,6,34.0,26.0,2010-1-6
6,2010,1,7,37.0,30.0,2010-1-7
7,2010,1,8,33.0,23.0,2010-1-8
8,2010,1,9,30.0,18.0,2010-1-9
9,2010,1,10,28.0,14.0,2010-1-10
10,2010,1,11,31.0,21.0,2010-1-11
11,2010,1,12,35.0,24.0,2010-1-12
12,2010,1,13,35.0,24.0,2010-1-13
13,2010,1,14,42.0,30.0,2010-1-14
14,2010,1,15,50.0,35.0,2010-1-15
15,2010,1,16,49.0,38.0,2010-1-16
16,2010,1,17,46.0,35.0,2010-1-17
17,2010,1,18,50.0,37.0,2010-1-18
18,2010,1,19,48.0,40.0,2010-1-19
19,2010,1,20,41.0,34.0,2010-1-20
20,2010,1,21,41.0,31.0,2010-1-21
21,2010,1,22,44.0,32.0,2010-1-22
22,2010,1,23,40.0,28.0,2010-1-23
23,2010,1,24,50.0,32.0,2010-1-24
24,2010,1,25,57.0,49.0,2010-1-25
25,2010,1,26,49.0,35.0,2010-1-26
26,2010,1,27,39.0,31.0,2010-1-27
27,2010,1,28,42.0,20.0,2010-1-28
28,2010,1,29,23.0,16.0,2010-1-29
29,2010,1,30,20.0,13.0,2010-1-30
30,2010,1,31,30.0,14.0,2010-1-31
31,2010,2,1,35.0,25.0,2010-2-1
32,2010,2,2,33.0,27.0,2010-2-2
33,2010,2,3,39.0,29.0,2010-2-3
34,2010,2,4,37.0,28.0,2010-2-4
35,2010,2,5,36.0,29.0,2010-2-5
36,2010,2,6,33.0,20.0,2010-2-6
37,2010,2,7,34.0,17.0,2010-2-7
38,2010,2,8,37.0,23.0,2010-2-8
39,2010,2,9,42.0,28.0,2010-2-9
40,2010,2,10,34.0,30.0,2010-2-10
41,2010,2,11,37.0,28.0,2010-2-11
42,2010,2,12,37.0,26.0,2010-2-12
43,2010,2,13,32.0,24.0,2010-2-13
44,2010,2,14,39.0,28.0,2010-2-14
45,2010,2,15,40.0,27.0,2010-2-15
46,2010,2,16,33.0,29.0,2010-2-16
47,2010,2,17,35.0,26.0,2010-2-17
48,2010,2,18,40.0,32.0,2010-2-18
49,2010,2,19,43.0,35.0,2010-2-19
50,2010,2,20,44.0,35.0,2010-2-20
51,2010,2,21,46.0,33.0,2010-2-21
52,2010,2,22,45.0,29.0,2010-2-22
53,2010,2,23,38.0,35.0,2010-2-23
54,2010,2,24,42.0,36.0,2010-2-24
55,2010,2,25,38.0,27.0,2010-2-25
56,2010,2,26,33.0,26.0,2010-2-26
57,2010,2,27,38.0,29.0,2010-2-27
58,2010,2,28,40.0,33.0,2010-2-28
59,2010,3,1,48.0,36.0,2010-3-1
60,2010,3,2,47.0,36.0,2010-3-2
61,2010,3,3,41.0,34.0,2010-3-3
62,2010,3,4,47.0,35.0,2010-3-4
63,2010,3,5,49.0,34.0,2010-3-5
64,2010,3,6,54.0,32.0,2010-3-6
65,2010,3,7,57.0,37.0,2010-3-7
66,2010,3,8,61.0,41.0,2010-3-8
67,2010,3,9,61.0,44.0,2010-3-9
68,2010,3,10,57.0,44.0,2010-3-10
69,2010,3,11,53.0,42.0,2010-3-11
70,2010,3,12,43.0,39.0,2010-3-12
71,2010,3,13,46.0,38.0,2010-3-13
72,2010,3,14,50.0,43.0,2010-3-14
73,2010,3,15,46.0,41.0,2010-3-15
74,2010,3,16,63.0,41.0,2010-3-16
75,2010,3,17,66.0,43.0,2010-3-17
76,2010,3,18,69.0,50.0,2010-3-18
77,2010,3,19,72.0,49.0,2010-3-19
78,2010,3,20,74.0,54.0,2010-3-20
79,2010,3,21,64.0,51.0,2010-3-21
80,2010,3,22,57.0,50.0,2010-3-22
81,2010,3,23,53.0,45.0,2010-3-23
82,2010,3,24,60.0,43.0,2010-3-24
83,2010,3,25,62.0,48.0,2010-3-25
84,2010,3,26,52.0,34.0,2010-3-26
85,2010,3,27,44.0,29.0,2010-3-27
86,2010,3,28,49.0,36.0,2010-3-28
87,2010,3,29,53.0,48.0,2010-3-29
88,2010,3,30,50.0,41.0,2010-3-30
89,2010,3,31,57.0,45.0,2010-3-31
90,2010,4,1,70.0,48.0,2010-4-1
91,2010,4,2,68.0,48.0,2010-4-2
92,2010,4,3,67.0,47.0,2010-4-3
93,2010,4,4,76.0,47.0,2010-4-4
94,2010,4,5,75.0,56.0,2010-4-5
95,2010,4,6,78.0,58.0,2010-4-6
96,2010,4,7,92.0,56.0,2010-4-7
97,2010,4,8,80.0,64.0,2010-4-8
98,2010,4,9,68.0,44.0,2010-4-9
99,2010,4,10,62.0,42.0,2010-4-10
100,2010,4,11,76.0,52.0,2010-4-11
101,2010,4,12,67.0,52.0,2010-4-12
102,2010,4,13,56.0,47.0,2010-4-13
103,2010,4,14,67.0,45.0,2010-4-14
104,2010,4,15,73.0,50.0,2010-4-15
105,2010,4,16,57.0,46.0,2010-4-16
106,2010,4,17,54.0,46.0,2010-4-17
107,2010,4,18,57.0,42.0,2010-4-18
108,2010,4,19,63.0,46.0,2010-4-19
109,2010,4,20,70.0,47.0,2010-4-20
110,2010,4,21,69.0,53.0,2010-4-21
111,2010,4,22,72.0,51.0,2010-4-22
112,2010,4,23,68.0,44.0,2010-4-23
113,2010,4,24,68.0,46.0,2010-4-24
114,2010,4,25,52.0,46.0,2010-4-25
115,2010,4,26,53.0,48.0,2010-4-26
116,2010,4,27,58.0,41.0,2010-4-27
117,2010,4,28,56.0,40.0,2010-4-28
118,2010,4,29,69.0,45.0,2010-4-29
119,2010,4,30,78.0,56.0,2010-4-30
120,2010,5,1,85.0,64.0,2010-5-1
121,2010,5,2,88.0,66.0,2010-5-2
122,2010,5,3,80.0,67.0,2010-5-3
123,2010,5,4,81.0,62.0,2010-5-4
124,2010,5,5,80.0,58.0,2010-5-5
125,2010,5,6,78.0,59.0,2010-5-6
126,2010,5,7,73.0,52.0,2010-5-7
127,2010,5,8,76.0,49.0,2010-5-8
128,2010,5,9,52.0,44.0,2010-5-9
129,2010,5,10,61.0,41.0,2010-5-10
130,2010,5,11,56.0,43.0,2010-5-11
131,2010,5,12,48.0,44.0,2010-5-12
132,2010,5,13,67.0,43.0,2010-5-13
133,2010,5,14,80.0,55.0,2010-5-14
134,2010,5,15,73.0,60.0,2010-5-15
135,2010,5,16,72.0,54.0,2010-5-16
136,2010,5,17,74.0,55.0,2010-5-17
137,2010,5,18,62.0,50.0,2010-5-18
138,2010,5,19,64.0,50.0,2010-5-19
139,2010,5,20,79.0,55.0,2010-5-20
140,2010,5,21,85.0,61.0,2010-5-21
141,2010,5,22,74.0,57.0,2010-5-22
142,2010,5,23,71.0,58.0,2010-5-23
143,2010,5,24,73.0,60.0,2010-5-24
144,2010,5,25,82.0,61.0,2010-5-25
145,2010,5,26,92.0,65.0,2010-5-26
146,2010,5,27,83.0,55.0,2010-5-27
147,2010,5,28,70.0,56.0,2010-5-28
148,2010,5,29,77.0,61.0,2010-5-29
149,2010,5,30,84.0,67.0,2010-5-30
150,2010,5,31,86.0,69.0,2010-5-31
151,2010,6,1,85.0,66.0,2010-6-1
152,2010,6,2,87.0,67.0,2010-6-2
153,2010,6,3,87.0,67.0,2010-6-3
154,2010,6,4,88.0,72.0,2010-6-4
155,2010,6,5,88.0,76.0,2010-6-5
156,2010,6,6,89.0,61.0,2010-6-6
157,2010,6,7,75.0,57.0,2010-6-7
158,2010,6,8,75.0,58.0,2010-6-8
159,2010,6,9,68.0,57.0,2010-6-9
160,2010,6,10,74.0,58.0,2010-6-10
161,2010,6,11,71.0,58.0,2010-6-11
162,2010,6,12,79.0,61.0,2010-6-12
163,2010,6,13,78.0,65.0,2010-6-13
164,2010,6,14,79.0,64.0,2010-6-14
165,2010,6,15,81.0,64.0,2010-6-15
166,2010,6,16,75.0,64.0,2010-6-16
167,2010,6,17,74.0,65.0,2010-6-17
168,2010,6,18,86.0,60.0,2010-6-18
169,2010,6,19,81.0,64.0,2010-6-19
170,2010,6,20,89.0,71.0,2010-6-20
171,2010,6,21,87.0,71.0,2010-6-21
172,2010,6,22,87.0,71.0,2010-6-22
173,2010,6,23,89.0,71.0,2010-6-23
174,2010,6,24,92.0,76.0,2010-6-24
175,2010,6,25,87.0,71.0,2010-6-25
176,2010,6,26,89.0,71.0,2010-6-26
177,2010,6,27,91.0,71.0,2010-6-27
178,2010,6,28,93.0,76.0,2010-6-28
179,2010,6,29,91.0,70.0,2010-6-29
180,2010,6,30,79.0,62.0,2010-6-30
181,2010,7,1,77.0,62.0,2010-7-1
182,2010,7,2,82.0,61.0,2010-7-2
183,2010,7,3,89.0,65.0,2010-7-3
184,2010,7,4,96.0,73.0,2010-7-4
185,2010,7,5,99.0,76.0,2010-7-5
186,2010,7,6,103.0,81.0,2010-7-6
187,2010,7,7,100.0,80.0,2010-7-7
188,2010,7,8,89.0,77.0,2010-7-8
189,2010,7,9,90.0,75.0,2010-7-9
190,2010,7,10,83.0,73.0,2010-7-10
191,2010,7,11,94.0,71.0,2010-7-11
192,2010,7,12,94.0,73.0,2010-7-12
193,2010,7,13,83.0,73.0,2010-7-13
194,2010,7,14,79.0,73.0,2010-7-14
195,2010,7,15,87.0,72.0,2010-7-15
196,2010,7,16,93.0,74.0,2010-7-16
197,2010,7,17,94.0,76.0,2010-7-17
198,2010,7,18,94.0,78.0,2010-7-18
199,2010,7,19,92.0,72.0,2010-7-19
200,2010,7,20,89.0,74.0,2010-7-20
201,2010,7,21,93.0,76.0,2010-7-21
202,2010,7,22,90.0,74.0,2010-7-22
203,2010,7,23,87.0,73.0,2010-7-23
204,2010,7,24,97.0,80.0,2010-7-24
205,2010,7,25,93.0,70.0,2010-7-25
206,2010,7,26,87.0,68.0,2010-7-26
207,2010,7,27,91.0,70.0,2010-7-27
208,2010,7,28,89.0,74.0,2010-7-28
209,2010,7,29,89.0,74.0,2010-7-29
210,2010,7,30,85.0,66.0,2010-7-30
211,2010,7,31,85.0,66.0,2010-7-31
212,2010,8,1,80.0,70.0,2010-8-1
213,2010,8,2,85.0,69.0,2010-8-2
214,2010,8,3,86.0,72.0,2010-8-3
